neighborhood,room_type,accommodates,bedrooms,number_of_reviews,wifi,cable_tv,washer,kitchen,price
6,1,4,2.0,1,1,1,1,1,50.0
5,2,2,1.0,74,1,0,1,1,49.0
1,2,1,1.0,7,1,0,1,1,30.0
4,1,1,1.0,0,0,1,1,1,50.0
1,1,4,1.0,54,1,0,1,1,80.0
4,1,2,1.0,0,1,1,1,1,22.0
2,2,3,1.0,4,1,1,1,1,25.0
1,2,2,1.0,1,1,1,0,1,30.0
1,2,4,1.0,4,1,0,1,1,39.0
4,1,5,3.0,13,1,1,1,1,110.0
2,1,2,1.0,0,1,0,1,1,50.0
2,1,4,2.0,3,1,0,1,1,120.0
1,1,2,1.0,63,1,0,1,1,55.0
6,2,4,1.0,5,1,0,1,1,55.0
6,1,1,1.0,1,0,0,1,1,28.0
2,2,1,1.0,0,1,1,1,1,14.0
1,1,4,3.0,0,1,0,1,1,70.0
2,2,2,1.0,4,1,1,1,1,30.0
2,1,4,1.0,3,1,1,1,1,70.0
2,1,2,1.0,41,1,1,0,1,36.0
3,1,4,2.0,3,1,1,0,1,50.0
5,2,2,1.0,1,1,1,0,1,20.0
4,1,2,1.0,19,1,1,1,1,89.0
8,1,2,1.0,0,1,1,1,1,50.0
8,1,4,3.0,1,1,0,1,1,119.0
2,2,1,1.0,4,1,1,1,1,30.0
9,2,2,1.0,33,1,0,0,0,59.0
1,2,1,1.0,1,1,1,0,1,20.0
8,1,6,2.0,20,1,0,1,1,235.0
4,2,3,1.0,0,1,1,1,1,35.0
3,2,2,1.0,1,1,1,1,1,35.0
4,1,2,1.0,26,1,1,1,1,60.0
4,1,2,1.0,2,1,1,1,1,45.0
4,2,3,1.0,4,1,0,1,1,50.0
2,1,2,0.0,0,1,0,1,1,69.0
3,1,4,2.0,1,1,1,1,1,73.0
4,1,5,1.0,1,1,1,1,1,54.0
3,1,6,2.0,190,1,0,1,1,160.0
2,1,5,2.0,36,1,0,1,1,187.0
3,2,2,1.0,2,1,1,1,1,80.0
1,1,4,2.0,12,1,0,1,1,120.0
1,1,2,1.0,12,1,0,1,1,85.0
8,1,3,1.0,3,0,1,1,1,55.0
1,1,2,1.0,0,1,0,1,1,60.0
2,1,4,3.0,4,1,0,1,1,69.0
3,1,4,1.0,0,0,1,0,1,45.0
4,1,4,0.0,1,1,1,1,1,39.0
1,2,2,1.0,10,1,1,1,1,39.0
1,1,4,1.0,7,1,1,1,1,100.0
4,1,3,0.0,63,1,1,0,1,55.0
3,2,2,1.0,0,0,1,1,1,35.0
3,2,1,1.0,2,1,1,1,1,27.0
4,2,2,1.0,1,1,1,1,1,20.0
2,2,2,1.0,0,1,1,1,1,40.0
8,2,2,1.0,0,1,0,0,1,30.0
3,2,2,1.0,0,1,0,1,1,40.0
4,1,4,2.0,9,1,0,1,1,149.0
3,1,2,1.0,1,1,0,1,1,70.0
1,1,2,1.0,10,1,1,1,1,50.0
3,1,4,3.0,5,1,0,1,1,95.0
2,2,2,1.0,1,1,0,1,1,50.0
2,1,2,2.0,0,1,0,1,1,140.0
1,1,4,1.0,0,1,1,1,1,60.0
1,1,2,1.0,1,1,0,1,1,70.0
1,1,2,1.0,9,1,1,1,1,50.0
2,2,2,1.0,38,1,1,1,1,29.0
1,2,2,1.0,65,1,1,1,1,39.0
2,2,2,1.0,1,1,1,1,1,17.0
2,2,2,1.0,14,1,1,1,1,22.0
6,2,2,1.0,11,1,1,1,0,25.0
2,1,4,2.0,48,1,1,1,1,134.0
6,1,6,1.0,47,1,0,1,1,99.0
2,1,4,1.0,13,1,1,1,1,100.0
3,1,2,1.0,0,1,0,1,1,50.0
3,1,2,1.0,3,1,0,1,1,50.0
6,2,2,1.0,9,1,1,1,1,35.0
1,1,5,2.0,11,1,1,1,1,90.0
2,2,2,1.0,19,1,1,1,1,28.0
1,1,2,1.0,6,1,0,0,1,86.0
4,2,1,1.0,9,1,1,1,1,36.0
1,1,8,3.0,3,1,1,1,1,135.0
4,1,2,1.0,1,1,0,0,1,40.0
2,2,2,1.0,0,1,1,1,1,25.0
4,1,2,0.0,6,1,1,1,1,45.0
1,2,1,1.0,3,1,1,1,1,25.0
8,2,2,2.0,83,1,0,1,1,50.0
1,1,2,1.0,6,1,0,1,1,95.0
2,2,2,1.0,20,1,1,1,1,50.0
1,1,3,1.0,2,1,1,1,1,85.0
2,2,2,1.0,29,1,1,1,1,35.0
4,1,4,2.0,3,1,0,1,1,70.0
1,2,2,1.0,6,1,0,1,1,50.0
2,1,2,1.0,5,1,0,1,1,49.0
2,2,2,1.0,9,1,1,0,1,20.0
2,1,2,0.0,0,1,0,1,1,30.0
4,2,2,1.0,0,1,1,1,1,42.0
4,1,2,2.0,0,1,1,1,1,35.0
1,2,3,1.0,6,1,1,1,1,41.0
1,1,3,1.0,0,1,1,0,1,100.0
4,2,2,1.0,0,1,0,1,1,45.0
3,1,4,3.0,2,1,1,1,1,70.0
2,2,2,1.0,28,1,1,0,0,58.0
3,2,2,1.0,0,1,0,1,1,60.0
1,1,3,0.0,74,1,0,1,1,79.0
1,2,1,1.0,0,1,1,1,1,45.0
4,1,4,2.0,3,1,0,1,1,80.0
4,1,2,1.0,0,1,0,1,1,49.0
2,1,2,1.0,3,1,1,1,1,44.0
5,1,2,1.0,29,1,0,1,1,35.0
1,2,2,1.0,5,1,0,1,1,35.0
5,1,2,1.0,0,1,0,1,1,60.0
1,1,4,2.0,154,1,0,1,1,46.0
9,1,4,2.0,51,1,0,1,1,65.0
1,2,2,1.0,12,1,1,1,1,45.0
3,1,1,1.0,0,1,1,0,1,40.0
3,1,2,1.0,30,1,0,1,1,90.0
3,1,2,1.0,180,1,0,1,1,69.0
1,2,4,1.0,26,1,1,1,1,35.0
4,1,5,2.0,8,1,1,1,1,91.0
3,1,2,0.0,10,0,1,1,1,45.0
4,2,1,1.0,1,1,1,1,1,24.0
4,2,1,1.0,2,1,1,1,1,14.0
2,1,2,1.0,0,1,0,1,1,55.0
2,2,2,1.0,2,1,1,1,1,35.0
1,2,2,1.0,4,1,1,1,1,31.0
3,1,4,1.0,5,1,1,1,1,75.0
7,1,8,2.0,0,0,1,0,1,302.0
4,1,1,1.0,0,1,1,0,1,25.0
3,1,2,1.0,5,1,0,1,1,99.0
7,2,2,1.0,0,1,0,1,1,20.0
4,1,2,1.0,6,1,1,1,1,40.0
2,2,2,1.0,18,1,1,1,1,55.0
6,2,2,1.0,1,1,1,1,1,25.0
7,2,2,1.0,15,1,1,0,1,35.0
3,2,2,1.0,33,1,1,0,1,35.0
3,2,2,1.0,55,1,0,1,1,55.0
2,2,2,1.0,1,1,1,1,1,35.0
3,2,2,1.0,0,1,1,1,1,25.0
6,1,5,2.0,19,1,0,1,1,130.0
1,1,5,1.0,0,1,1,1,1,30.0
3,2,2,1.0,0,1,1,1,1,60.0
1,1,4,1.0,1,1,1,1,1,80.0
2,2,1,1.0,0,1,0,1,1,27.0
4,1,4,2.0,2,1,0,1,1,70.0
4,1,3,1.0,20,1,1,1,1,60.0
4,2,2,1.0,1,1,1,1,1,40.0
8,1,3,2.0,0,1,0,1,1,69.0
2,1,4,2.0,4,1,1,1,1,131.0
2,1,4,1.0,1,1,0,1,1,88.0
1,2,2,1.0,4,1,1,1,1,38.0
5,2,2,1.0,1,1,1,0,1,22.0
1,1,2,1.0,1,1,0,1,1,60.0
1,2,1,1.0,57,1,1,1,1,29.0
7,1,5,2.0,200,1,0,0,1,53.0
1,2,2,1.0,0,1,1,1,1,39.0
1,1,4,1.0,13,1,0,1,1,70.0
5,2,2,1.0,13,1,0,1,1,49.0
3,1,2,1.0,16,1,0,1,1,60.0
4,1,2,0.0,7,1,1,1,1,100.0
1,2,1,1.0,2,1,0,1,1,19.0
2,1,4,0.0,216,1,0,0,1,84.0
1,1,4,1.0,4,1,0,1,1,60.0
2,1,4,2.0,204,1,0,0,1,101.0
2,1,2,0.0,198,1,0,0,1,65.0
1,1,2,1.0,15,1,0,0,1,55.0
2,1,3,1.0,1,1,1,1,1,50.0
2,2,2,1.0,16,1,0,1,1,30.0
5,1,2,1.0,64,1,0,1,1,65.0
3,1,3,2.0,96,1,1,1,1,119.0
6,1,2,1.0,87,1,0,1,1,96.0
6,1,3,0.0,8,1,1,0,1,42.0
4,2,1,1.0,0,1,1,1,1,20.0
5,2,6,1.0,54,1,0,1,1,26.0
6,2,2,1.0,77,1,0,1,1,50.0
2,2,3,1.0,32,1,1,1,1,32.0
2,1,4,1.0,0,1,0,1,1,82.0
2,2,2,1.0,1,1,0,0,1,60.0
5,2,2,1.0,11,1,1,0,1,70.0
1,1,6,2.0,6,1,0,1,1,129.0
1,1,2,1.0,0,1,0,1,1,65.0
2,2,2,1.0,1,1,1,1,1,35.0
4,2,2,1.0,0,1,1,0,1,25.0
1,1,2,1.0,0,1,0,1,1,65.0
2,2,2,1.0,69,1,1,1,1,30.0
3,1,1,1.0,0,0,0,0,1,10.0
2,2,2,1.0,174,1,0,1,1,55.0
1,1,4,1.0,1,1,1,1,1,55.0
10,2,2,1.0,100,1,0,1,1,34.0
1,1,1,1.0,0,0,1,1,1,50.0
1,1,4,2.0,39,1,0,1,1,150.0
1,2,2,1.0,14,1,1,1,1,70.0
2,2,2,1.0,0,1,1,0,1,25.0
7,1,1,1.0,1,1,1,1,1,24.0
6,1,2,0.0,1,1,1,1,1,50.0
4,2,2,1.0,0,1,1,1,1,25.0
4,1,2,1.0,3,1,1,1,1,37.0
2,2,2,1.0,70,1,1,1,0,39.0
4,1,3,1.0,12,1,1,1,1,75.0
8,2,2,1.0,57,1,0,1,1,40.0
3,2,2,1.0,3,1,1,1,1,35.0
6,1,4,1.0,65,1,0,1,1,96.0
4,1,2,1.0,3,1,1,1,1,45.0
2,2,2,1.0,1,1,1,1,1,45.0
1,1,1,0.0,54,1,0,1,1,35.0
2,2,2,1.0,15,1,1,1,1,27.0
2,2,2,1.0,24,1,1,1,1,40.0
2,2,2,1.0,2,1,1,1,1,25.0
6,1,2,1.0,93,1,0,0,1,85.0
1,1,4,1.0,13,1,1,1,1,83.0
2,2,2,1.0,2,1,1,1,1,35.0
3,1,3,1.0,3,1,0,1,1,43.0
1,1,2,0.0,0,0,1,1,1,50.0
3,1,3,1.0,10,1,0,1,1,55.0
3,1,2,1.0,3,1,1,1,1,45.0
5,1,4,2.0,0,1,0,1,1,50.0
1,1,4,1.0,1,1,0,1,1,220.0
1,1,4,1.0,4,1,0,1,1,85.0
1,1,6,2.0,49,1,0,1,1,85.0
4,2,2,1.0,0,0,1,0,0,29.0
1,1,2,1.0,5,1,1,1,1,30.0
5,1,3,1.0,94,1,0,1,1,85.0
7,1,5,1.0,0,0,1,0,1,189.0
7,1,7,2.0,0,0,1,0,1,191.0
8,2,1,1.0,5,1,1,1,1,22.0
2,1,1,1.0,1,1,0,1,1,36.0
7,1,3,1.0,0,1,0,1,1,39.0
2,2,2,1.0,2,1,0,1,1,36.0
3,1,2,1.0,0,0,1,1,1,46.0
1,2,2,1.0,34,1,0,1,1,50.0
6,1,3,1.0,35,1,1,1,1,92.0
3,1,2,1.0,1,1,0,0,1,75.0
1,2,2,1.0,29,1,0,1,1,100.0
1,1,8,3.0,58,1,0,0,1,169.0
12,1,2,1.0,0,0,0,1,1,69.0
1,1,6,2.0,5,1,1,1,1,95.0
3,1,2,1.0,0,1,0,1,1,25.0
1,1,2,1.0,3,1,1,1,1,48.0
3,2,2,1.0,27,1,0,1,1,27.0
4,2,3,1.0,2,1,1,1,1,30.0
3,2,2,1.0,4,1,1,1,1,20.0
3,1,4,1.0,7,1,1,0,1,120.0
1,1,6,3.0,0,1,0,1,1,79.0
3,1,2,1.0,13,1,1,1,1,45.0
8,2,2,1.0,0,1,1,1,1,25.0
1,1,2,1.0,2,1,1,1,1,49.0
3,1,4,2.0,44,1,1,1,1,150.0
4,1,10,5.0,182,1,0,1,1,359.0
5,2,2,1.0,1,1,1,1,0,26.0
4,1,2,1.0,8,1,1,0,1,55.0
2,2,2,1.0,14,1,0,1,1,180.0
3,2,2,1.0,11,1,0,1,1,29.0
1,2,2,1.0,4,1,0,1,1,25.0
1,1,14,6.0,45,1,1,1,1,349.0
3,2,2,1.0,169,1,1,0,1,30.0
5,1,5,3.0,6,1,0,1,1,250.0
4,2,2,1.0,1,1,1,1,1,29.0
4,1,3,2.0,0,1,0,1,1,59.0
4,2,5,1.0,77,1,1,1,1,50.0
3,1,4,1.0,0,1,0,0,1,43.0
6,1,14,6.0,55,1,0,1,1,360.0
2,1,1,1.0,14,1,1,1,1,50.0
1,1,5,2.0,0,1,1,1,1,60.0
3,2,2,1.0,0,1,0,1,1,119.0
4,2,3,1.0,41,1,1,1,1,39.0
9,1,2,1.0,3,1,0,1,1,40.0
1,2,2,1.0,18,1,1,1,1,35.0
3,1,4,0.0,40,1,0,0,1,110.0
2,2,1,1.0,0,1,1,1,0,13.0
3,1,2,2.0,1,1,0,1,1,69.0
2,2,2,1.0,3,1,0,1,1,20.0
2,1,4,2.0,26,1,0,1,1,129.0
4,1,4,1.0,4,1,1,1,1,70.0
2,1,2,1.0,1,1,1,1,1,80.0
4,2,3,1.0,3,1,1,0,1,40.0
1,2,1,1.0,0,1,0,1,1,35.0
3,2,3,1.0,12,1,1,0,1,30.0
4,2,2,1.0,1,1,1,1,1,28.0
7,2,2,1.0,2,1,0,1,1,25.0
2,1,4,2.0,3,1,0,1,1,55.0
1,1,4,1.0,1,1,0,1,1,80.0
1,1,3,1.0,13,1,0,1,1,100.0
1,1,2,1.0,5,1,1,1,1,45.0
2,1,8,3.0,0,1,0,1,1,390.0
4,1,3,2.0,13,1,1,0,1,65.0
3,2,2,1.0,37,1,0,1,1,42.0
3,1,2,0.0,44,1,0,1,1,22.0
1,2,2,1.0,79,1,1,1,1,53.0
2,1,3,2.0,7,1,0,1,1,67.0
4,1,2,1.0,43,1,1,1,1,62.0
3,1,3,2.0,5,1,1,1,1,65.0
1,1,2,1.0,23,1,1,1,1,55.0
3,1,3,1.0,0,1,0,1,1,75.0
3,1,1,0.0,7,1,1,0,1,35.0
2,1,4,2.0,1,1,1,1,1,68.0
1,1,2,0.0,4,1,0,1,1,36.0
3,1,4,3.0,48,1,1,1,1,120.0
4,1,1,0.0,0,1,1,1,1,40.0
4,1,2,1.0,11,1,1,1,1,45.0
2,2,2,1.0,1,1,1,1,1,250.0
1,2,2,1.0,24,1,1,1,1,40.0
2,2,2,1.0,0,1,1,1,1,50.0
2,2,2,1.0,0,1,0,1,1,50.0
3,1,4,1.0,11,1,1,1,1,150.0
3,1,2,1.0,14,1,1,1,1,30.0
5,1,2,0.0,0,1,0,0,1,27.0
3,1,2,2.0,7,1,0,1,1,99.0
6,1,5,2.0,0,0,1,0,1,75.0
2,2,2,1.0,0,1,0,1,1,25.0
1,2,4,1.0,48,1,1,1,1,45.0
1,2,2,1.0,17,1,0,0,1,21.0
2,2,3,1.0,46,1,0,1,1,40.0
2,2,2,1.0,1,1,0,1,1,50.0
2,1,4,2.0,0,1,0,1,1,55.0
4,2,2,1.0,81,1,0,1,1,30.0
4,1,3,2.0,9,1,1,0,1,50.0
4,2,3,1.0,103,1,0,1,1,45.0
3,2,1,1.0,1,1,0,1,1,35.0
9,2,2,1.0,39,1,1,1,1,24.0
8,1,3,2.0,3,1,0,1,1,50.0
1,1,5,2.0,0,1,0,1,1,150.0
1,2,2,1.0,15,1,1,1,1,35.0
4,2,2,1.0,1,1,1,0,1,23.0
4,2,1,1.0,181,1,1,1,1,26.0
3,2,3,1.0,1,1,0,1,1,15.0
2,1,1,1.0,2,0,1,0,1,22.0
5,2,2,1.0,13,1,1,0,1,60.0
5,2,3,1.0,25,1,1,0,1,60.0
3,1,4,1.0,1,1,0,1,1,85.0
2,1,3,1.0,26,1,0,1,1,80.0
3,1,2,1.0,13,1,0,1,1,60.0
9,2,1,1.0,0,1,0,0,1,20.0
3,1,4,0.0,90,1,0,1,1,75.0
4,2,2,1.0,2,1,1,1,1,20.0
4,1,2,1.0,0,1,0,1,1,45.0
1,2,1,1.0,3,1,1,1,1,25.0
1,1,2,1.0,10,1,0,0,1,125.0
2,2,2,1.0,13,1,1,1,1,28.0
5,1,4,1.0,239,1,0,1,1,53.0
2,1,2,2.0,2,1,0,1,1,55.0
1,2,2,1.0,2,1,1,1,1,25.0
1,1,3,1.0,19,1,0,0,1,135.0
2,2,2,1.0,1,1,1,1,1,50.0
1,1,4,1.0,1,1,1,1,1,65.0
1,1,3,1.0,3,0,0,0,0,149.0
1,1,2,1.0,17,0,0,0,1,125.0
1,1,3,1.0,7,1,0,0,1,135.0
1,1,3,1.0,1,0,0,0,1,149.0
3,2,2,1.0,17,1,1,1,1,38.0
7,1,2,1.0,1,1,0,1,1,35.0
4,2,2,1.0,0,1,1,1,1,25.0
1,1,2,1.0,15,1,1,1,1,75.0
4,1,3,1.0,2,1,0,0,1,50.0
6,1,2,0.0,22,1,0,0,1,59.0
1,2,3,1.0,2,1,0,1,1,35.0
3,1,3,2.0,0,1,0,1,1,140.0
3,1,4,2.0,3,1,1,1,1,65.0
2,2,1,1.0,0,1,1,1,1,30.0
3,1,2,2.0,15,1,1,1,1,200.0
3,1,2,1.0,4,1,0,1,1,70.0
1,1,2,1.0,2,1,1,1,1,59.0
2,1,2,0.0,6,1,0,1,1,35.0
4,1,2,1.0,0,1,0,0,1,58.0
1,2,2,1.0,4,1,1,0,1,45.0
4,1,2,1.0,26,1,0,1,1,65.0
9,2,2,1.0,9,1,1,0,1,30.0
3,1,4,1.0,100,1,0,1,1,75.0
1,1,2,1.0,3,1,0,1,1,70.0
4,2,2,1.0,3,1,0,1,1,45.0
6,1,2,1.0,2,0,1,1,1,40.0
5,1,2,1.0,2,1,0,1,1,32.0
4,2,2,1.0,20,1,1,1,1,28.0
5,1,4,1.0,1,1,0,1,1,35.0
1,1,3,1.0,0,1,0,1,1,33.0
1,1,3,1.0,2,1,0,1,1,32.0
1,2,2,1.0,2,1,1,1,1,40.0
1,1,3,2.0,1,1,1,1,1,57.0
7,2,2,1.0,0,1,1,1,1,34.0
3,2,4,1.0,23,1,0,1,1,35.0
3,2,2,1.0,23,1,1,1,1,76.0
3,1,4,1.0,12,1,1,1,1,38.0
2,1,2,1.0,1,1,1,1,1,100.0
4,1,1,1.0,0,1,1,1,1,25.0
6,2,3,1.0,0,1,1,1,1,23.0
2,1,3,1.0,1,1,0,1,1,80.0
4,2,2,1.0,1,1,1,1,1,20.0
5,2,2,1.0,1,1,1,1,1,20.0
4,2,2,1.0,3,1,0,1,1,25.0
1,1,6,3.0,0,1,0,1,1,114.0
4,2,2,1.0,6,1,1,1,1,45.0
2,2,1,1.0,0,1,1,1,1,25.0
1,2,2,1.0,9,1,1,1,1,25.0
4,2,2,1.0,8,1,1,1,1,28.0
1,2,2,1.0,16,1,1,1,1,32.0
3,2,2,1.0,21,1,1,1,1,24.0
3,2,2,1.0,25,1,1,1,1,58.0
6,3,1,1.0,9,1,0,1,1,15.0
4,1,2,1.0,14,1,1,1,1,113.0
4,2,2,1.0,37,1,1,1,1,39.0
2,1,4,2.0,18,1,0,1,1,49.0
6,1,2,1.0,1,1,0,1,1,43.0
6,1,4,2.0,2,1,1,1,1,60.0
8,1,2,1.0,16,1,0,1,1,39.0
1,1,4,2.0,2,1,1,1,1,140.0
2,3,6,1.0,69,1,0,1,0,22.0
2,1,14,4.0,143,1,0,1,1,150.0
3,1,4,1.0,12,1,0,1,1,76.0
2,1,2,1.0,0,1,1,0,1,60.0
2,3,4,1.0,49,1,0,1,0,23.0
1,1,2,1.0,0,1,0,1,1,50.0
8,2,2,1.0,136,1,0,1,0,24.0
7,1,4,1.0,67,1,0,1,1,50.0
2,2,2,1.0,3,1,1,1,1,30.0
3,1,2,1.0,0,1,0,1,1,28.0
1,1,3,1.0,15,1,1,1,1,95.0
3,1,2,1.0,9,1,0,1,1,75.0
4,1,2,0.0,6,0,1,1,1,60.0
1,2,2,1.0,0,1,1,1,1,14.0
3,1,4,1.0,0,1,0,0,1,54.0
1,1,4,2.0,52,1,0,1,1,120.0
4,2,2,1.0,10,1,1,1,1,29.0
4,1,2,1.0,3,1,0,1,1,60.0
2,1,2,2.0,69,1,0,0,1,65.0
4,2,2,1.0,1,1,1,1,1,28.0
4,2,1,1.0,0,1,1,1,1,20.0
1,1,4,2.0,0,1,1,1,1,40.0
4,1,2,0.0,13,1,1,1,1,45.0
4,1,2,1.0,1,1,1,1,1,49.0
1,2,2,1.0,2,1,0,1,1,30.0
4,2,2,1.0,14,1,1,1,1,13.0
1,1,3,1.0,12,1,1,1,1,58.0
1,2,1,1.0,2,1,0,1,1,30.0
9,2,1,1.0,1,1,0,1,1,16.0
2,2,2,1.0,0,1,1,0,1,30.0
1,1,5,3.0,4,1,0,1,1,89.0
1,2,3,1.0,4,1,1,1,1,50.0
3,2,2,1.0,2,1,0,1,1,77.0
1,2,2,1.0,4,1,1,1,1,25.0
6,1,4,2.0,29,1,0,1,1,90.0
2,1,3,2.0,5,1,1,1,1,70.0
1,1,2,1.0,2,1,1,1,1,60.0
5,1,10,5.0,3,1,0,1,1,350.0
10,1,4,1.0,1,1,0,1,1,40.0
1,2,2,1.0,0,1,1,1,1,27.0
1,1,6,3.0,1,1,0,1,1,150.0
2,1,2,1.0,2,1,0,1,1,35.0
4,2,2,1.0,0,1,1,1,1,30.0
4,2,1,1.0,1,1,0,1,1,18.0
3,1,6,2.0,0,1,0,1,1,150.0
3,1,2,0.0,0,1,1,0,1,60.0
2,2,2,1.0,48,1,1,1,1,45.0
2,1,2,1.0,16,1,1,1,1,88.0
6,1,2,1.0,3,1,1,1,1,28.0
4,2,2,1.0,3,1,0,1,1,50.0
4,2,3,1.0,6,1,1,1,1,35.0
1,1,2,1.0,1,0,1,0,1,25.0
6,2,2,1.0,4,1,0,1,1,18.0
2,1,3,2.0,3,1,0,1,1,51.0
4,2,1,1.0,0,1,0,1,1,17.0
2,2,1,1.0,4,1,1,1,1,28.0
3,1,3,1.0,7,1,1,1,1,59.0
4,1,4,2.0,1,1,1,1,1,80.0
2,1,2,1.0,32,1,0,1,1,69.0
3,1,3,1.0,2,1,1,1,1,40.0
1,2,1,1.0,0,1,0,1,1,25.0
1,2,2,1.0,2,1,1,1,1,25.0
1,1,6,2.0,172,1,0,0,1,99.0
6,1,4,2.0,4,1,1,1,1,70.0
1,2,2,1.0,1,1,1,1,1,35.0
4,1,3,1.0,2,1,1,1,1,27.0
3,1,2,1.0,4,1,0,1,1,100.0
4,2,2,1.0,28,1,1,1,1,16.0
3,1,6,2.0,20,1,0,1,1,180.0
1,2,1,1.0,0,0,1,1,0,18.0
3,1,2,1.0,7,1,0,1,1,80.0
1,1,2,1.0,1,1,1,1,1,90.0
2,1,2,1.0,3,1,0,1,1,45.0
1,1,4,1.0,2,1,0,0,1,65.0
7,2,1,1.0,7,1,0,1,1,30.0
3,1,2,1.0,2,1,0,1,1,60.0
7,2,1,1.0,0,1,0,1,1,19.0
2,1,2,1.0,0,1,0,1,1,26.0
3,2,1,1.0,1,1,1,1,1,30.0
2,2,2,1.0,1,1,1,0,1,50.0
5,1,4,1.0,1,1,0,1,1,9000.0
4,1,2,1.0,1,1,1,1,1,45.0
1,2,2,1.0,0,1,1,1,1,20.0
4,2,1,1.0,0,1,1,1,1,25.0
4,2,4,1.0,26,1,1,1,1,39.0
3,2,1,1.0,0,1,1,1,1,22.0
8,2,3,1.0,1,1,1,1,1,19.0
2,1,2,1.0,3,1,0,1,1,72.0
5,2,1,0.0,0,1,1,1,1,82.0
2,2,3,1.0,40,1,1,1,1,43.0
4,2,2,1.0,1,1,0,0,1,20.0
1,2,2,1.0,5,1,1,1,1,28.0
4,1,2,1.0,9,1,1,0,1,59.0
1,2,1,1.0,11,1,1,1,1,50.0
4,2,2,1.0,1,0,1,1,1,13.0
1,1,2,1.0,25,1,1,1,1,74.0
1,1,2,0.0,131,1,1,0,1,40.0
1,2,2,1.0,2,1,1,1,1,18.0
2,2,3,1.0,0,1,1,1,1,20.0
1,2,2,1.0,0,1,1,1,1,35.0
4,2,2,1.0,0,1,1,1,1,66.0
1,1,2,0.0,0,1,1,1,1,40.0
1,1,4,1.0,3,1,0,1,1,58.0
2,1,2,1.0,0,1,0,0,1,100.0
1,1,2,1.0,1,1,1,1,1,26.0
4,1,3,1.0,0,1,0,1,1,40.0
2,2,2,1.0,9,1,1,1,1,18.0
4,2,1,1.0,1,1,0,1,1,44.0
2,1,4,1.0,227,1,0,1,1,159.0
2,1,2,1.0,1,1,1,1,1,58.0
3,1,2,1.0,1,1,1,1,1,60.0
1,2,2,1.0,28,1,0,1,1,50.0
3,1,2,1.0,5,1,0,1,1,50.0
4,1,3,1.0,2,1,1,1,1,50.0
4,2,1,1.0,1,1,1,0,1,20.0
3,2,3,1.0,44,1,1,1,1,38.0
1,2,2,1.0,0,1,0,1,1,55.0
2,1,1,1.0,3,1,0,1,1,36.0
2,1,2,1.0,0,1,0,1,1,39.0
3,1,2,1.0,0,0,1,1,1,30.0
4,2,2,1.0,7,1,0,1,1,35.0
4,1,2,1.0,0,1,1,1,1,40.0
1,2,4,1.0,47,1,1,1,1,49.0
5,2,2,1.0,0,1,1,1,1,50.0
6,1,4,2.0,1,1,0,1,1,165.0
2,1,4,2.0,0,1,1,1,1,99.0
1,2,4,1.0,115,1,1,1,1,60.0
1,2,2,1.0,46,1,0,1,1,25.0
8,2,2,1.0,0,1,1,1,1,44.0
5,1,4,1.0,0,1,0,0,1,70.0
6,2,2,1.0,0,1,0,1,1,13.0
5,1,4,2.0,1,1,0,1,1,200.0
4,2,1,1.0,0,1,1,1,1,14.0
3,1,2,1.0,5,1,1,1,1,62.0
2,1,2,1.0,0,1,0,1,1,60.0
3,1,4,2.0,79,1,1,1,1,149.0
3,2,1,1.0,0,1,0,1,1,24.0
2,2,2,1.0,1,1,0,1,1,15.0
3,1,2,2.0,1,1,1,1,1,50.0
5,1,4,2.0,1,1,0,1,0,99.0
3,1,3,2.0,1,1,0,1,1,30.0
1,2,2,1.0,4,1,1,1,1,40.0
6,1,2,1.0,3,0,1,1,1,30.0
2,1,2,1.0,12,1,1,1,1,60.0
1,1,2,1.0,3,1,0,1,1,55.0
1,1,3,2.0,0,1,0,1,1,100.0
2,2,2,1.0,69,1,1,1,1,60.0
4,2,2,1.0,0,1,1,0,1,25.0
2,1,4,2.0,0,1,1,1,1,70.0
3,1,3,2.0,24,1,0,1,1,79.0
2,1,3,1.0,0,1,1,1,1,30.0
4,1,5,2.0,2,0,1,1,1,34.0
1,2,2,1.0,121,1,1,1,1,46.0
1,1,4,2.0,1,1,1,1,1,70.0
2,2,2,1.0,39,1,1,0,1,35.0
1,2,2,1.0,2,0,1,1,1,30.0
1,2,2,1.0,1,1,0,1,1,25.0
2,2,5,2.0,53,0,1,1,1,42.0
3,1,4,2.0,10,1,0,1,1,85.0
5,1,5,2.0,17,1,1,1,1,27.0
4,1,2,1.0,1,1,0,0,1,48.0
1,1,2,1.0,9,1,1,1,1,90.0
2,1,2,1.0,2,1,0,1,1,50.0
1,1,8,3.0,47,1,1,1,1,304.0
1,2,2,1.0,12,1,1,0,1,85.0
1,1,1,1.0,0,0,1,0,1,26.0
8,2,2,1.0,9,1,1,1,1,29.0
6,1,5,2.0,1,1,0,1,1,70.0
1,2,1,1.0,91,1,0,1,1,21.0
1,1,4,2.0,5,1,1,1,1,80.0
1,2,3,1.0,0,1,1,1,1,40.0
4,2,4,2.0,1,1,1,1,1,60.0
1,2,2,1.0,2,1,1,0,1,25.0
10,1,3,1.0,10,1,0,1,1,65.0
4,1,1,0.0,0,1,1,1,1,35.0
1,1,2,1.0,8,1,1,1,1,45.0
4,1,2,1.0,11,1,1,1,1,55.0
3,2,2,1.0,135,1,1,1,1,45.0
